,old_index,postcode,consumption,generation,supply_area_id,supply_area_name,tennet_id,RNB_postcode
2026,130721,5654KN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2027,130722,5654LB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2028,130723,5654LL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2029,130724,5654LW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2030,130725,5654NB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2031,130726,5654NL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2032,130727,5654NW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2033,130728,5654PH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2034,130729,5654PS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2035,130730,5654RE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2036,130731,5654RP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2037,130732,5654SB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2038,130733,5654SM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2039,130734,5655AC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2040,130735,5655AM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2041,130736,5655BB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2042,130737,5655BL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2043,130738,5655CA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2044,130739,5655CK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2045,130740,5655EJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2046,130741,5655ET,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2047,130742,5655HB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2048,130743,5655HL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2049,130744,5655HW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2050,130745,5655JG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2051,130746,5655JR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2052,130747,5655KZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2053,130748,5657AR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2054,130749,5657HK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2055,130750,5658CA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2056,130751,5658CP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2057,130752,5658EG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2058,130753,5658ET,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2059,130754,5658GE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2060,130755,5658GR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2061,130756,5658HD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2062,130757,5658HT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2063,130758,5658JD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2064,130759,5658LL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2065,130760,5658ND,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2066,130761,5658NV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2067,130762,5658RD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2068,130763,5658RN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2069,130764,5658SM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2070,130892,5611BG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2071,130893,5611HB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2072,130894,5611HL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2073,130895,5611JG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2074,130896,5611JR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2075,130897,5611KE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2076,130898,5611KP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2077,130899,5615DC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2078,130900,5615GD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2079,130901,5615HC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2080,130902,5615HM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2081,130903,5615JE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2082,130904,5615JP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2083,130905,5615KD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2084,130906,5615KN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2085,130907,5615LB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2086,130908,5615LL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2087,130909,5615NH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2088,130910,5615PA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2089,130911,5615PK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2090,130912,5615PV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2091,130913,5615RE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2092,130914,5615SK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2093,130915,5615SW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2094,130916,5616AG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2095,130917,5616AV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2096,130918,5616BE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2097,130919,5616BP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2098,130920,5616CA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2099,130921,5616CK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2100,130922,5616CZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2101,130923,5616EB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2102,130924,5616EM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2103,130925,5616GB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2104,130926,5616GL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2105,130927,5616GX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2106,130928,5616HH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2107,130929,5616HS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2108,130930,5616JD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2109,130931,5616JN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2110,130932,5616JZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2111,130933,5616KK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2112,130934,5616KV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2113,130935,5616LJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2114,130936,5616LT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2115,130937,5616NE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2116,130938,5616NP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2117,130939,5616PA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2118,130940,5616PK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2119,130941,5616RA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2120,130942,5616RK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2121,130943,5616RV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2122,130944,5616SH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2123,130945,5616ST,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2124,130946,5616TD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2125,130947,5616TZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2126,130948,5644RZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2127,130949,5651AC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2128,130950,5651AM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2129,130951,5651BD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2130,130952,5651BN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2131,130953,5651CE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2132,130954,5651CP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2133,130955,5651EC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2134,130956,5651EN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2135,130957,5651EZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2136,130958,5652AA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2137,130959,5652AK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2138,130960,5652AV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2139,130961,5652BJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2140,130962,5652CJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2141,130963,5652EA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2142,130964,5652EK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2143,130965,5652EV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2144,130966,5652GH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2145,130967,5652GS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2146,130968,5652HD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2147,130969,5652JE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2148,130970,5652JP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2149,130971,5652KB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2150,130972,5652LD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2151,130973,5652LN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2152,130974,5652NB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2153,130975,5652NL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2154,130976,5652NW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2155,130977,5652PG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2156,130978,5652RD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2157,130979,5652RN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2158,130980,5652SG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2159,130981,5652VA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2160,130982,5652VK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2161,130983,5652XC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2162,130984,5652XM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2163,130985,5653AD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2164,130986,5653AN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2165,130987,5653AZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2166,130988,5653BJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2167,130989,5653BT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2168,130990,5653CD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2169,130991,5653EJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2170,130992,5653ET,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2171,130993,5653HB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2172,130994,5653HL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2173,130995,5653HW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2174,130996,5653JG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2175,130997,5653JT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2176,130998,5653KH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2177,130999,5653KV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2178,131000,5653LG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2179,131001,5653LR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2180,131002,5653MD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2181,131003,5653NB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2182,131004,5653NV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2183,131005,5653PE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2184,131006,5653PP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2185,131007,5653RB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2186,131008,5653RN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2187,131009,5654AJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2188,131010,5654AT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2189,131011,5654BD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2190,131012,5654BN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2191,131013,5654CD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2192,131014,5654DB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2193,131015,5654DL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2194,131016,5654DW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2195,131017,5654EJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2196,131018,5654GG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2197,131019,5654HD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2198,131020,5654HR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2199,131021,5654JB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2200,131022,5654JL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2201,131023,5654KJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2202,131024,5654KT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2203,131025,5654LG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2204,131026,5654LR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2205,131027,5654MB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2206,131028,5654NG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2207,131029,5654NR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2208,131030,5654PC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2209,131031,5654PM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2210,131032,5654RA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2211,131033,5654RK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2212,131034,5654RV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2213,131035,5654SH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2214,131036,5654TA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2215,131037,5655AH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2216,131038,5655AT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2217,131039,5655BG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2218,131040,5655BR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2219,131041,5655CE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2220,131042,5655CP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2221,131043,5655EN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2222,131044,5655EZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2223,131045,5655HG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2224,131046,5655HR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2225,131047,5655JB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2226,131048,5655JL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2227,131049,5655JW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2228,131050,5656LX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2229,131051,5657BA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2230,131052,5657HA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2231,131053,5658CK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2232,131054,5658EB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2233,131055,5658EN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2234,131056,5658GA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2235,131057,5658GK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2236,131058,5658GW,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2237,131059,5658HJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2238,131060,5658HZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2239,131061,5658LD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2240,131062,5658LR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2241,131063,5658NP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2242,131064,5658PM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2243,131065,5658RJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2244,131066,5658SG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2245,131198,5611HN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2246,131199,5611HZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2247,131200,5611JJ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2248,131201,5611JT,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2249,131202,5611KH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2250,131203,5611KS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2251,131204,5615GG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2252,131205,5615HE,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2253,131206,5615HP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2254,131207,5615JH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2255,131208,5615JS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2256,131209,5615KG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2257,131210,5615KR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2258,131211,5615LD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2259,131212,5615NA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2260,131213,5615NK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2261,131214,5615PC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2262,131215,5615PM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2263,131216,5615PX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2264,131217,5615RH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2265,131218,5615SM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2266,131219,5615SZ,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2267,131220,5616AK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2268,131221,5616AX,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2269,131222,5616BH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2270,131223,5616BS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2271,131224,5616CC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2272,131225,5616CM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2273,131226,5616DB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2274,131227,5616ED,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2275,131228,5616EP,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2276,131229,5616GD,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2277,131230,5616GN,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2278,131231,5616HA,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2279,131232,5616HK,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2280,131233,5616HV,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2281,131234,5616JG,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2282,131235,5616JR,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2283,131236,5616KB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2284,131237,5616KM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2285,131238,5616LB,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2286,131239,5616LL,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2287,131240,5616NH,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2288,131241,5616NS,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2289,131242,5616PC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2290,131243,5616PM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2291,131244,5616RC,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
2292,131245,5616RM,3,0,EHVW,EHVW Eindhoven West,Station Eindhoven West 150 kV,Enexis
